DATE;Holiday;Temperature;Solar_Irradiation;Power;DATE_YYYY_MM_DD;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday
2019-09-04 07:00:00+00:00;True;13.03;129.07;0.1;2019-09-04;2019;9;36;247;4;2;5911;55;7;True
2019-09-04 08:00:00+00:00;True;14.96;356.45;3.2;2019-09-04;2019;9;36;247;4;2;5912;56;8;True
2019-09-04 09:00:00+00:00;True;16.41;471.72;3.7;2019-09-04;2019;9;36;247;4;2;5913;57;9;True
2019-09-04 10:00:00+00:00;True;17.58;562.67;2.2;2019-09-04;2019;9;36;247;4;2;5914;58;10;True
2019-09-04 11:00:00+00:00;True;18.22;582.68;0.1;2019-09-04;2019;9;36;247;4;2;5915;59;11;True
2019-09-04 12:00:00+00:00;True;18.68;324.6;9.7;2019-09-04;2019;9;36;247;4;2;5916;60;12;True
2019-09-04 13:00:00+00:00;True;19.12;492.12;10.0;2019-09-04;2019;9;36;247;4;2;5917;61;13;True
2019-09-04 14:00:00+00:00;True;19.46;336.35;4.3;2019-09-04;2019;9;36;247;4;2;5918;62;14;True
2019-09-04 15:00:00+00:00;True;19.86;307.9;16.6;2019-09-04;2019;9;36;247;4;2;5919;63;15;True
2019-09-04 16:00:00+00:00;True;19.27;202.15;0.7;2019-09-04;2019;9;36;247;4;2;5920;64;16;True
2019-09-04 17:00:00+00:00;True;18.84;100.99;32.1;2019-09-04;2019;9;36;247;4;2;5921;65;17;True
2019-09-04 18:00:00+00:00;True;16.86;45.86;16.4;2019-09-04;2019;9;36;247;4;2;5922;66;18;True
2019-09-04 19:00:00+00:00;True;16.38;1.23;3.2;2019-09-04;2019;9;36;247;4;2;5923;67;19;True
2019-09-04 20:00:00+00:00;True;15.69;0.83;0.1;2019-09-04;2019;9;36;247;4;2;5924;68;20;True
2019-09-04 21:00:00+00:00;True;14.89;0.2;3.5;2019-09-04;2019;9;36;247;4;2;5925;69;21;True
2019-09-04 22:00:00+00:00;True;14.69;0.11;0.1;2019-09-04;2019;9;36;247;4;2;5926;70;22;True
2019-09-04 23:00:00+00:00;True;14.73;0.7;12.0;2019-09-04;2019;9;36;247;4;2;5927;71;23;True
2019-09-05 00:00:00+00:00;True;14.5;1.08;0.2;2019-09-05;2019;9;36;248;5;3;5928;72;0;True
2019-09-05 01:00:00+00:00;True;14.1;0.61;0.4;2019-09-05;2019;9;36;248;5;3;5929;73;1;True
2019-09-05 02:00:00+00:00;True;11.95;0.38;10.8;2019-09-05;2019;9;36;248;5;3;5930;74;2;True
2019-09-05 03:00:00+00:00;True;12.29;0.33;0.1;2019-09-05;2019;9;36;248;5;3;5931;75;3;True
2019-09-05 04:00:00+00:00;True;11.49;0.53;0.1;2019-09-05;2019;9;36;248;5;3;5932;76;4;True
2019-09-05 05:00:00+00:00;True;10.76;15.63;12.8;2019-09-05;2019;9;36;248;5;3;5933;77;5;True
2019-09-05 06:00:00+00:00;True;11.7;102.02;0.1;2019-09-05;2019;9;36;248;5;3;5934;78;6;True
2019-09-05 07:00:00+00:00;True;12.76;226.33;0.6;2019-09-05;2019;9;36;248;5;3;5935;79;7;True
2019-09-05 08:00:00+00:00;True;14.62;318.88;4.1;2019-09-05;2019;9;36;248;5;3;5936;80;8;True
2019-09-05 09:00:00+00:00;True;16.06;460.39;6.1;2019-09-05;2019;9;36;248;5;3;5937;81;9;True
2019-09-05 10:00:00+00:00;True;18.08;580.69;6.5;2019-09-05;2019;9;36;248;5;3;5938;82;10;True
2019-09-05 11:00:00+00:00;True;19.52;596.03;3.0;2019-09-05;2019;9;36;248;5;3;5939;83;11;True
2019-09-05 12:00:00+00:00;True;20.57;620.32;3.2;2019-09-05;2019;9;36;248;5;3;5940;84;12;True
2019-09-05 13:00:00+00:00;True;21.22;500.16;0.1;2019-09-05;2019;9;36;248;5;3;5941;85;13;True
2019-09-05 14:00:00+00:00;True;21.84;386.47;0.1;2019-09-05;2019;9;36;248;5;3;5942;86;14;True
2019-09-05 15:00:00+00:00;True;21.91;282.78;0.1;2019-09-05;2019;9;36;248;5;3;5943;87;15;True
2019-09-05 16:00:00+00:00;True;22.04;286.07;0.1;2019-09-05;2019;9;36;248;5;3;5944;88;16;True
2019-09-05 17:00:00+00:00;True;21.52;140.42;1.0;2019-09-05;2019;9;36;248;5;3;5945;89;17;True
2019-09-05 18:00:00+00:00;True;20.56;31.33;13.6;2019-09-05;2019;9;36;248;5;3;5946;90;18;True
2019-09-05 19:00:00+00:00;True;18.84;3.81;1.7;2019-09-05;2019;9;36;248;5;3;5947;91;19;True
2019-09-05 20:00:00+00:00;True;17.94;3.13;0.1;2019-09-05;2019;9;36;248;5;3;5948;92;20;True
2019-09-05 21:00:00+00:00;True;18.66;3.96;4.8;2019-09-05;2019;9;36;248;5;3;5949;93;21;True
2019-09-05 22:00:00+00:00;True;18.76;4.04;0.1;2019-09-05;2019;9;36;248;5;3;5950;94;22;True
2019-09-05 23:00:00+00:00;True;17.49;4.29;14.5;2019-09-05;2019;9;36;248;5;3;5951;95;23;True
2019-09-06 00:00:00+00:00;True;16.15;5.41;12.6;2019-09-06;2019;9;36;249;6;4;5952;96;0;True
2019-09-06 01:00:00+00:00;True;15.57;3.95;0.1;2019-09-06;2019;9;36;249;6;4;5953;97;1;True
2019-09-06 02:00:00+00:00;True;14.93;2.27;7.2;2019-09-06;2019;9;36;249;6;4;5954;98;2;True
2019-09-06 03:00:00+00:00;True;14.69;0.32;0.1;2019-09-06;2019;9;36;249;6;4;5955;99;3;True
2019-09-06 04:00:00+00:00;True;14.6;0.63;0.7;2019-09-06;2019;9;36;249;6;4;5956;100;4;True
2019-09-06 05:00:00+00:00;True;14.54;1.35;14.0;2019-09-06;2019;9;36;249;6;4;5957;101;5;True
2019-09-06 06:00:00+00:00;True;14.54;14.61;13.6;2019-09-06;2019;9;36;249;6;4;5958;102;6;True
2019-09-06 07:00:00+00:00;True;14.75;55.24;0.1;2019-09-06;2019;9;36;249;6;4;5959;103;7;True
2019-09-06 08:00:00+00:00;True;14.94;136.25;1.4;2019-09-06;2019;9;36;249;6;4;5960;104;8;True
2019-09-06 09:00:00+00:00;True;15.33;361.87;0.9;2019-09-06;2019;9;36;249;6;4;5961;105;9;True
2019-09-06 10:00:00+00:00;True;16.89;544.03;2.4;2019-09-06;2019;9;36;249;6;4;5962;106;10;True
2019-09-06 11:00:00+00:00;True;17.31;403.05;14.1;2019-09-06;2019;9;36;249;6;4;5963;107;11;True
2019-09-06 12:00:00+00:00;True;16.59;502.11;2.5;2019-09-06;2019;9;36;249;6;4;5964;108;12;True
2019-09-06 13:00:00+00:00;True;16.43;366.67;7.0;2019-09-06;2019;9;36;249;6;4;5965;109;13;True
2019-09-06 14:00:00+00:00;True;16.5;492.85;14.1;2019-09-06;2019;9;36;249;6;4;5966;110;14;True
2019-09-06 15:00:00+00:00;True;17.31;295.06;0.1;2019-09-06;2019;9;36;249;6;4;5967;111;15;True
2019-09-06 16:00:00+00:00;True;17.36;234.62;11.9;2019-09-06;2019;9;36;249;6;4;5968;112;16;True
2019-09-06 17:00:00+00:00;True;17.25;147.86;15.1;2019-09-06;2019;9;36;249;6;4;5969;113;17;True
2019-09-06 18:00:00+00:00;True;16.15;35.14;3.2;2019-09-06;2019;9;36;249;6;4;5970;114;18;True
2019-09-06 19:00:00+00:00;True;14.67;0.45;13.1;2019-09-06;2019;9;36;249;6;4;5971;115;19;True
2019-09-06 20:00:00+00:00;True;13.79;0.21;2.4;2019-09-06;2019;9;36;249;6;4;5972;116;20;True
2019-09-06 21:00:00+00:00;True;13.3;0.04;6.2;2019-09-06;2019;9;36;249;6;4;5973;117;21;True
2019-09-06 22:00:00+00:00;True;12.72;0.35;0.1;2019-09-06;2019;9;36;249;6;4;5974;118;22;True
2019-09-06 23:00:00+00:00;True;12.32;0.8;3.6;2019-09-06;2019;9;36;249;6;4;5975;119;23;True
2019-09-07 00:00:00+00:00;True;12.13;4.03;13.5;2019-09-07;2019;9;36;250;7;5;5976;120;0;False
2019-09-07 01:00:00+00:00;True;12.13;2.85;0.0;2019-09-07;2019;9;36;250;7;5;5977;121;1;False
2019-09-07 02:00:00+00:00;True;12.08;1.9;2.1;2019-09-07;2019;9;36;250;7;5;5978;122;2;False
2019-09-07 03:00:00+00:00;True;11.64;0.36;0.1;2019-09-07;2019;9;36;250;7;5;5979;123;3;False
2019-09-07 04:00:00+00:00;True;11.12;0.19;0.1;2019-09-07;2019;9;36;250;7;5;5980;124;4;False
2019-09-07 05:00:00+00:00;True;10.72;9.55;3.2;2019-09-07;2019;9;36;250;7;5;5981;125;5;False
2019-09-07 06:00:00+00:00;True;10.96;89.75;0.9;2019-09-07;2019;9;36;250;7;5;5982;126;6;False
2019-09-07 07:00:00+00:00;True;11.68;219.35;7.5;2019-09-07;2019;9;36;250;7;5;5983;127;7;False
2019-09-07 08:00:00+00:00;True;13.11;347.17;4.9;2019-09-07;2019;9;36;250;7;5;5984;128;8;False
2019-09-07 09:00:00+00:00;True;14.97;470.47;3.9;2019-09-07;2019;9;36;250;7;5;5985;129;9;False
2019-09-07 10:00:00+00:00;True;15.93;562.61;2.9;2019-09-07;2019;9;36;250;7;5;5986;130;10;False
2019-09-07 11:00:00+00:00;True;16.57;465.24;1.8;2019-09-07;2019;9;36;250;7;5;5987;131;11;False
2019-09-07 12:00:00+00:00;True;17.45;659.82;10.4;2019-09-07;2019;9;36;250;7;5;5988;132;12;False
2019-09-07 13:00:00+00:00;True;18.08;506.92;11.4;2019-09-07;2019;9;36;250;7;5;5989;133;13;False
2019-09-07 14:00:00+00:00;True;18.44;403.29;0.8;2019-09-07;2019;9;36;250;7;5;5990;134;14;False
2019-09-07 15:00:00+00:00;True;18.69;341.35;0.1;2019-09-07;2019;9;36;250;7;5;5991;135;15;False
2019-09-07 16:00:00+00:00;True;18.74;260.42;2.6;2019-09-07;2019;9;36;250;7;5;5992;136;16;False
2019-09-07 17:00:00+00:00;True;18.52;113.6;0.1;2019-09-07;2019;9;36;250;7;5;5993;137;17;False
2019-09-07 18:00:00+00:00;True;17.25;20.45;11.7;2019-09-07;2019;9;36;250;7;5;5994;138;18;False
2019-09-07 19:00:00+00:00;True;15.68;0.08;2.3;2019-09-07;2019;9;36;250;7;5;5995;139;19;False
2019-09-07 20:00:00+00:00;True;14.2;0.36;1.9;2019-09-07;2019;9;36;250;7;5;5996;140;20;False
2019-09-07 21:00:00+00:00;True;13.38;0.03;1.3;2019-09-07;2019;9;36;250;7;5;5997;141;21;False
2019-09-07 22:00:00+00:00;True;12.87;0.26;0.1;2019-09-07;2019;9;36;250;7;5;5998;142;22;False
2019-09-07 23:00:00+00:00;True;12.02;0.82;3.3;2019-09-07;2019;9;36;250;7;5;5999;143;23;False
2019-09-08 00:00:00+00:00;True;11.14;0.47;10.8;2019-09-08;2019;9;36;251;8;6;6000;144;0;False
2019-09-08 01:00:00+00:00;True;10.68;0.39;3.2;2019-09-08;2019;9;36;251;8;6;6001;145;1;False
2019-09-08 02:00:00+00:00;True;10.45;0.6;10.5;2019-09-08;2019;9;36;251;8;6;6002;146;2;False
2019-09-08 03:00:00+00:00;True;10.54;1.02;3.3;2019-09-08;2019;9;36;251;8;6;6003;147;3;False
2019-09-08 04:00:00+00:00;True;10.11;0.7;6.9;2019-09-08;2019;9;36;251;8;6;6004;148;4;False
2019-09-08 05:00:00+00:00;True;10.32;5.68;2.8;2019-09-08;2019;9;36;251;8;6;6005;149;5;False
2019-09-08 06:00:00+00:00;True;10.94;49.33;11.1;2019-09-08;2019;9;36;251;8;6;6006;150;6;False
2019-09-08 07:00:00+00:00;True;11.66;130.35;0.1;2019-09-08;2019;9;36;251;8;6;6007;151;7;False
2019-09-08 08:00:00+00:00;True;13.54;225.95;3.4;2019-09-08;2019;9;36;251;8;6;6008;152;8;False
2019-09-08 09:00:00+00:00;True;15.2;187.59;2.0;2019-09-08;2019;9;36;251;8;6;6009;153;9;False
2019-09-08 10:00:00+00:00;True;16.04;164.95;2.3;2019-09-08;2019;9;36;251;8;6;6010;154;10;False
2019-09-08 11:00:00+00:00;True;17.57;346.41;13.8;2019-09-08;2019;9;36;251;8;6;6011;155;11;False
2019-09-08 12:00:00+00:00;True;18.13;419.79;3.0;2019-09-08;2019;9;36;251;8;6;6012;156;12;False
2019-09-08 13:00:00+00:00;True;19.33;462.55;0.1;2019-09-08;2019;9;36;251;8;6;6013;157;13;False
2019-09-08 14:00:00+00:00;True;20.36;380.59;9.9;2019-09-08;2019;9;36;251;8;6;6014;158;14;False
2019-09-08 15:00:00+00:00;True;20.13;264.36;0.4;2019-09-08;2019;9;36;251;8;6;6015;159;15;False
2019-09-08 16:00:00+00:00;True;20.29;187.54;12.2;2019-09-08;2019;9;36;251;8;6;6016;160;16;False
2019-09-08 17:00:00+00:00;True;19.96;77.07;0.1;2019-09-08;2019;9;36;251;8;6;6017;161;17;False
2019-09-08 18:00:00+00:00;True;19.33;18.23;11.8;2019-09-08;2019;9;36;251;8;6;6018;162;18;False
2019-09-08 19:00:00+00:00;True;18.72;2.08;10.2;2019-09-08;2019;9;36;251;8;6;6019;163;19;False
2019-09-08 20:00:00+00:00;True;18.29;5.32;0.1;2019-09-08;2019;9;36;251;8;6;6020;164;20;False
2019-09-08 21:00:00+00:00;True;17.77;4.67;0.2;2019-09-08;2019;9;36;251;8;6;6021;165;21;False
2019-09-08 22:00:00+00:00;True;17.01;3.66;0.1;2019-09-08;2019;9;36;251;8;6;6022;166;22;False
2019-09-08 23:00:00+00:00;True;16.65;0.64;0.1;2019-09-08;2019;9;36;251;8;6;6023;167;23;False
2019-09-09 00:00:00+00:00;True;16.51;1.51;0.1;2019-09-09;2019;9;37;252;9;0;6024;0;0;True
2019-09-09 01:00:00+00:00;True;16.13;0.8;0.6;2019-09-09;2019;9;37;252;9;0;6025;1;1;True
2019-09-09 02:00:00+00:00;True;16.2;0.67;0.1;2019-09-09;2019;9;37;252;9;0;6026;2;2;True
2019-09-09 03:00:00+00:00;True;16.19;0.7;10.2;2019-09-09;2019;9;37;252;9;0;6027;3;3;True
2019-09-09 04:00:00+00:00;True;16.13;0.31;13.7;2019-09-09;2019;9;37;252;9;0;6028;4;4;True
2019-09-09 05:00:00+00:00;True;15.65;3.12;2.4;2019-09-09;2019;9;37;252;9;0;6029;5;5;True
2019-09-09 06:00:00+00:00;True;15.44;32.22;0.1;2019-09-09;2019;9;37;252;9;0;6030;6;6;True
2019-09-09 07:00:00+00:00;True;16.07;169.27;0.8;2019-09-09;2019;9;37;252;9;0;6031;7;7;True
2019-09-09 08:00:00+00:00;True;17.66;310.98;3.6;2019-09-09;2019;9;37;252;9;0;6032;8;8;True
2019-09-09 09:00:00+00:00;True;19.32;423.59;3.4;2019-09-09;2019;9;37;252;9;0;6033;9;9;True
2019-09-09 10:00:00+00:00;True;20.95;523.27;3.7;2019-09-09;2019;9;37;252;9;0;6034;10;10;True
2019-09-09 11:00:00+00:00;True;22.36;547.4;12.9;2019-09-09;2019;9;37;252;9;0;6035;11;11;True
2019-09-09 12:00:00+00:00;True;23.5;578.46;11.6;2019-09-09;2019;9;37;252;9;0;6036;12;12;True
2019-09-09 13:00:00+00:00;True;24.23;529.86;13.2;2019-09-09;2019;9;37;252;9;0;6037;13;13;True
2019-09-09 14:00:00+00:00;True;24.77;452.3;3.6;2019-09-09;2019;9;37;252;9;0;6038;14;14;True
2019-09-09 15:00:00+00:00;True;24.85;336.48;5.4;2019-09-09;2019;9;37;252;9;0;6039;15;15;True
2019-09-09 16:00:00+00:00;True;24.69;228.08;0.1;2019-09-09;2019;9;37;252;9;0;6040;16;16;True
2019-09-09 17:00:00+00:00;True;23.71;103.66;4.2;2019-09-09;2019;9;37;252;9;0;6041;17;17;True
2019-09-09 18:00:00+00:00;True;22.34;17.69;15.5;2019-09-09;2019;9;37;252;9;0;6042;18;18;True
2019-09-09 19:00:00+00:00;True;20.77;0.05;0.2;2019-09-09;2019;9;37;252;9;0;6043;19;19;True
2019-09-09 20:00:00+00:00;True;19.77;0.04;0.1;2019-09-09;2019;9;37;252;9;0;6044;20;20;True
2019-09-09 21:00:00+00:00;True;19.24;0.17;0.1;2019-09-09;2019;9;37;252;9;0;6045;21;21;True
2019-09-09 22:00:00+00:00;True;18.58;0.0;2.5;2019-09-09;2019;9;37;252;9;0;6046;22;22;True
2019-09-09 23:00:00+00:00;True;18.02;0.23;13.6;2019-09-09;2019;9;37;252;9;0;6047;23;23;True
2019-09-10 00:00:00+00:00;True;17.35;0.28;0.1;2019-09-10;2019;9;37;253;10;1;6048;24;0;True
2019-09-10 01:00:00+00:00;True;16.55;0.1;1.7;2019-09-10;2019;9;37;253;10;1;6049;25;1;True
2019-09-10 02:00:00+00:00;True;15.55;0.05;11.3;2019-09-10;2019;9;37;253;10;1;6050;26;2;True
2019-09-10 03:00:00+00:00;True;15.31;0.35;0.1;2019-09-10;2019;9;37;253;10;1;6051;27;3;True
2019-09-10 04:00:00+00:00;True;14.94;0.44;0.1;2019-09-10;2019;9;37;253;10;1;6052;28;4;True
2019-09-10 05:00:00+00:00;True;14.44;6.62;3.1;2019-09-10;2019;9;37;253;10;1;6053;29;5;True
2019-09-10 06:00:00+00:00;True;14.32;70.67;11.9;2019-09-10;2019;9;37;253;10;1;6054;30;6;True
2019-09-10 07:00:00+00:00;True;15.64;183.94;0.3;2019-09-10;2019;9;37;253;10;1;6055;31;7;True
2019-09-10 08:00:00+00:00;True;17.46;303.91;1.5;2019-09-10;2019;9;37;253;10;1;6056;32;8;True
2019-09-10 09:00:00+00:00;True;19.48;372.73;8.6;2019-09-10;2019;9;37;253;10;1;6057;33;9;True
2019-09-10 10:00:00+00:00;True;21.11;474.02;2.1;2019-09-10;2019;9;37;253;10;1;6058;34;10;True
2019-09-10 11:00:00+00:00;True;23.04;561.41;0.1;2019-09-10;2019;9;37;253;10;1;6059;35;11;True
2019-09-10 12:00:00+00:00;True;24.77;494.94;13.4;2019-09-10;2019;9;37;253;10;1;6060;36;12;True
2019-09-10 13:00:00+00:00;True;25.21;442.66;0.2;2019-09-10;2019;9;37;253;10;1;6061;37;13;True
2019-09-10 14:00:00+00:00;True;24.95;349.45;3.5;2019-09-10;2019;9;37;253;10;1;6062;38;14;True
2019-09-10 15:00:00+00:00;True;25.02;246.89;3.2;2019-09-10;2019;9;37;253;10;1;6063;39;15;True
2019-09-10 16:00:00+00:00;True;24.69;183.92;3.5;2019-09-10;2019;9;37;253;10;1;6064;40;16;True
2019-09-10 17:00:00+00:00;True;23.91;66.39;0.1;2019-09-10;2019;9;37;253;10;1;6065;41;17;True
2019-09-10 18:00:00+00:00;True;22.61;8.5;0.5;2019-09-10;2019;9;37;253;10;1;6066;42;18;True
2019-09-10 19:00:00+00:00;True;21.33;0.48;0.8;2019-09-10;2019;9;37;253;10;1;6067;43;19;True
2019-09-10 20:00:00+00:00;True;20.35;0.64;0.1;2019-09-10;2019;9;37;253;10;1;6068;44;20;True
2019-09-10 21:00:00+00:00;True;19.82;0.96;0.0;2019-09-10;2019;9;37;253;10;1;6069;45;21;True
2019-09-10 22:00:00+00:00;True;19.09;0.55;0.1;2019-09-10;2019;9;37;253;10;1;6070;46;22;True
2019-09-10 23:00:00+00:00;True;18.43;0.39;7.6;2019-09-10;2019;9;37;253;10;1;6071;47;23;True
2019-09-11 00:00:00+00:00;True;17.91;0.02;0.1;2019-09-11;2019;9;37;254;11;2;6072;48;0;True
2019-09-11 01:00:00+00:00;True;17.17;0.08;1.8;2019-09-11;2019;9;37;254;11;2;6073;49;1;True
2019-09-11 02:00:00+00:00;True;16.18;0.02;0.0;2019-09-11;2019;9;37;254;11;2;6074;50;2;True
2019-09-11 03:00:00+00:00;True;15.46;0.06;0.4;2019-09-11;2019;9;37;254;11;2;6075;51;3;True
2019-09-11 04:00:00+00:00;True;14.83;0.06;0.1;2019-09-11;2019;9;37;254;11;2;6076;52;4;True
2019-09-11 05:00:00+00:00;True;13.91;4.2;0.2;2019-09-11;2019;9;37;254;11;2;6077;53;5;True
2019-09-11 06:00:00+00:00;True;13.66;52.67;0.1;2019-09-11;2019;9;37;254;11;2;6078;54;6;True
2019-09-11 07:00:00+00:00;True;14.57;187.81;2.7;2019-09-11;2019;9;37;254;11;2;6079;55;7;True
2019-09-11 08:00:00+00:00;True;16.51;328.25;5.5;2019-09-11;2019;9;37;254;11;2;6080;56;8;True
2019-09-11 09:00:00+00:00;True;18.01;457.39;11.7;2019-09-11;2019;9;37;254;11;2;6081;57;9;True
2019-09-11 10:00:00+00:00;True;18.79;543.39;3.9;2019-09-11;2019;9;37;254;11;2;6082;58;10;True
2019-09-11 11:00:00+00:00;True;19.53;582.0;7.7;2019-09-11;2019;9;37;254;11;2;6083;59;11;True
2019-09-11 12:00:00+00:00;True;20.12;520.77;14.3;2019-09-11;2019;9;37;254;11;2;6084;60;12;True
2019-09-11 13:00:00+00:00;True;20.31;324.78;12.2;2019-09-11;2019;9;37;254;11;2;6085;61;13;True
2019-09-11 14:00:00+00:00;True;20.63;187.38;3.4;2019-09-11;2019;9;37;254;11;2;6086;62;14;True
2019-09-11 15:00:00+00:00;True;20.02;145.51;4.8;2019-09-11;2019;9;37;254;11;2;6087;63;15;True
2019-09-11 16:00:00+00:00;True;20.08;70.17;1.5;2019-09-11;2019;9;37;254;11;2;6088;64;16;True
2019-09-11 17:00:00+00:00;True;19.75;27.17;7.1;2019-09-11;2019;9;37;254;11;2;6089;65;17;True
2019-09-11 18:00:00+00:00;True;19.21;5.93;46.5;2019-09-11;2019;9;37;254;11;2;6090;66;18;True
2019-09-11 19:00:00+00:00;True;18.72;1.16;10.4;2019-09-11;2019;9;37;254;11;2;6091;67;19;True
2019-09-11 20:00:00+00:00;True;18.14;1.04;2.4;2019-09-11;2019;9;37;254;11;2;6092;68;20;True
2019-09-11 21:00:00+00:00;True;17.44;0.48;11.7;2019-09-11;2019;9;37;254;11;2;6093;69;21;True
2019-09-11 22:00:00+00:00;True;17.11;0.85;3.4;2019-09-11;2019;9;37;254;11;2;6094;70;22;True
2019-09-11 23:00:00+00:00;True;16.49;1.1;0.1;2019-09-11;2019;9;37;254;11;2;6095;71;23;True
2019-09-12 00:00:00+00:00;True;15.43;0.42;1.5;2019-09-12;2019;9;37;255;12;3;6096;72;0;True
2019-09-12 01:00:00+00:00;True;14.73;0.18;13.0;2019-09-12;2019;9;37;255;12;3;6097;73;1;True
2019-09-12 02:00:00+00:00;True;14.21;0.19;10.7;2019-09-12;2019;9;37;255;12;3;6098;74;2;True
2019-09-12 03:00:00+00:00;True;13.93;0.22;11.4;2019-09-12;2019;9;37;255;12;3;6099;75;3;True
2019-09-12 04:00:00+00:00;True;13.32;0.46;12.6;2019-09-12;2019;9;37;255;12;3;6100;76;4;True
2019-09-12 05:00:00+00:00;True;13.29;5.46;0.1;2019-09-12;2019;9;37;255;12;3;6101;77;5;True
2019-09-12 06:00:00+00:00;True;13.03;45.2;5.9;2019-09-12;2019;9;37;255;12;3;6102;78;6;True
2019-09-12 07:00:00+00:00;True;14.18;170.3;0.1;2019-09-12;2019;9;37;255;12;3;6103;79;7;True
2019-09-12 08:00:00+00:00;True;15.41;324.05;2.3;2019-09-12;2019;9;37;255;12;3;6104;80;8;True
2019-09-12 09:00:00+00:00;True;16.83;429.78;2.6;2019-09-12;2019;9;37;255;12;3;6105;81;9;True
2019-09-12 10:00:00+00:00;True;18.17;398.95;0.7;2019-09-12;2019;9;37;255;12;3;6106;82;10;True
2019-09-12 11:00:00+00:00;True;18.59;221.18;13.7;2019-09-12;2019;9;37;255;12;3;6107;83;11;True
2019-09-12 12:00:00+00:00;True;19.31;389.81;12.6;2019-09-12;2019;9;37;255;12;3;6108;84;12;True
2019-09-12 13:00:00+00:00;True;19.92;215.8;0.1;2019-09-12;2019;9;37;255;12;3;6109;85;13;True
2019-09-12 14:00:00+00:00;True;17.39;79.74;4.3;2019-09-12;2019;9;37;255;12;3;6110;86;14;True
2019-09-12 15:00:00+00:00;True;16.1;55.19;0.1;2019-09-12;2019;9;37;255;12;3;6111;87;15;True
2019-09-12 16:00:00+00:00;True;14.44;45.17;14.8;2019-09-12;2019;9;37;255;12;3;6112;88;16;True
2019-09-12 17:00:00+00:00;True;14.79;74.26;2.9;2019-09-12;2019;9;37;255;12;3;6113;89;17;True
2019-09-12 18:00:00+00:00;True;14.94;9.49;12.2;2019-09-12;2019;9;37;255;12;3;6114;90;18;True
2019-09-12 19:00:00+00:00;True;14.48;0.38;12.7;2019-09-12;2019;9;37;255;12;3;6115;91;19;True
2019-09-12 20:00:00+00:00;True;14.41;0.43;5.0;2019-09-12;2019;9;37;255;12;3;6116;92;20;True
2019-09-12 21:00:00+00:00;True;13.78;0.67;8.3;2019-09-12;2019;9;37;255;12;3;6117;93;21;True
2019-09-12 22:00:00+00:00;True;13.35;0.07;0.2;2019-09-12;2019;9;37;255;12;3;6118;94;22;True
2019-09-12 23:00:00+00:00;True;13.26;1.2;0.1;2019-09-12;2019;9;37;255;12;3;6119;95;23;True
2019-09-13 00:00:00+00:00;True;13.26;1.88;0.9;2019-09-13;2019;9;37;256;13;4;6120;96;0;True
2019-09-13 01:00:00+00:00;True;13.5;0.84;12.0;2019-09-13;2019;9;37;256;13;4;6121;97;1;True
2019-09-13 02:00:00+00:00;True;13.55;0.78;12.6;2019-09-13;2019;9;37;256;13;4;6122;98;2;True
2019-09-13 03:00:00+00:00;True;13.43;0.65;0.2;2019-09-13;2019;9;37;256;13;4;6123;99;3;True
2019-09-13 04:00:00+00:00;True;13.16;0.61;12.8;2019-09-13;2019;9;37;256;13;4;6124;100;4;True
2019-09-13 05:00:00+00:00;True;13.22;1.92;6.6;2019-09-13;2019;9;37;256;13;4;6125;101;5;True
2019-09-13 06:00:00+00:00;True;13.38;17.57;0.2;2019-09-13;2019;9;37;256;13;4;6126;102;6;True
2019-09-13 07:00:00+00:00;True;13.72;70.41;0.4;2019-09-13;2019;9;37;256;13;4;6127;103;7;True
2019-09-13 08:00:00+00:00;True;13.9;72.67;2.1;2019-09-13;2019;9;37;256;13;4;6128;104;8;True
2019-09-13 09:00:00+00:00;True;14.35;188.4;12.1;2019-09-13;2019;9;37;256;13;4;6129;105;9;True
2019-09-13 10:00:00+00:00;True;13.95;189.09;14.3;2019-09-13;2019;9;37;256;13;4;6130;106;10;True
2019-09-13 11:00:00+00:00;True;13.74;229.43;1.4;2019-09-13;2019;9;37;256;13;4;6131;107;11;True
2019-09-13 12:00:00+00:00;True;14.44;160.22;0.3;2019-09-13;2019;9;37;256;13;4;6132;108;12;True
2019-09-13 13:00:00+00:00;True;14.39;66.81;7.5;2019-09-13;2019;9;37;256;13;4;6133;109;13;True
2019-09-13 14:00:00+00:00;True;13.32;35.61;6.7;2019-09-13;2019;9;37;256;13;4;6134;110;14;True
2019-09-13 15:00:00+00:00;True;13.29;44.99;1.4;2019-09-13;2019;9;37;256;13;4;6135;111;15;True
2019-09-13 16:00:00+00:00;True;13.26;94.05;23.0;2019-09-13;2019;9;37;256;13;4;6136;112;16;True
2019-09-13 17:00:00+00:00;True;13.46;45.95;13.8;2019-09-13;2019;9;37;256;13;4;6137;113;17;True
2019-09-13 18:00:00+00:00;True;11.62;3.99;1.3;2019-09-13;2019;9;37;256;13;4;6138;114;18;True
2019-09-13 19:00:00+00:00;True;11.5;2.19;9.5;2019-09-13;2019;9;37;256;13;4;6139;115;19;True
2019-09-13 20:00:00+00:00;True;11.16;1.53;2.1;2019-09-13;2019;9;37;256;13;4;6140;116;20;True
2019-09-13 21:00:00+00:00;True;11.05;1.41;2.7;2019-09-13;2019;9;37;256;13;4;6141;117;21;True
